Latitude,Longitude,MAT,MAP
49.75,115.75,-0.27,291.03
27.25,90.75,12.45,3014.02
-80.25,-111.75,-28.59,91.91
-80.25,111.75,-53.44,28.39
66.25,-158.25,-5.77,319.28
66.25,158.25,-12.3,254.64
2.25,115.25,18.18,4073.93
-2.25,115.25,27.08,2176.83
54.75,41.75,4.9,612.82
46.25,-65.25,4.95,1129.18
38.25,-6.75,15.81,675.77
46.25,65.25,8.21,120.38
-85.75,-67.75,-36.58,41.35
-85.75,67.75,-52.32,14.25
10.25,-71.25,27.34,879.35
-10.25,-71.25,25.65,1871.99
22.75,-6.75,25.84,50.59
22.75,6.75,23.96,42.34
41.25,49.75,11.84,412.93
-86.25,-49.75,-40.83,46.33
-86.25,49.75,-51.57,12.44
32.25,-102.25,17.08,407.62
32.25,102.25,1.25,783.69
54.75,-95.75,-2,506.32
83.25,-34.75,-19.98,141.76
-83.25,-34.75,-31.31,197.86
-83.25,34.75,-51.81,23.36
59.25,41.75,2.26,545.09
54.75,95.75,-3.51,476.5
-86.25,-173.75,-43.73,71.56
28.75,92.75,-0.26,276.48
-20.75,137.25,25.15,340.36
-86.25,173.75,-45.39,67.61
-31.25,128.75,16.89,263.18
-23.75,135.25,22.01,294.16
-75.75,-67.25,-25.84,386.14
-75.75,67.25,-36.31,82.35
26.25,83.25,25.78,999.16
45.75,134.25,1.76,644.98
-82.25,-82.25,-25.84,144.59
-82.25,82.25,-55.03,19.96
9.75,20.25,27.58,948.99
17.25,45.75,27.32,231.98
-17.25,45.75,24.13,1548.57
49.25,-106.75,2.56,375.27
3.75,15.75,25.05,1501.17
-3.75,15.75,23.19,1480.04
49.25,106.75,-1.92,286.94
-78.75,-131.25,-26.46,189.99
19.75,-13.25,28.17,71.64
19.75,13.25,27.56,17.28
-19.75,13.25,14.67,142.05
-78.75,131.25,-46.9,57.56
69.25,20.25,-3.17,526.34
33.25,35.75,14.98,607.99
80.25,-16.75,-13.81,157.54
-80.25,-16.75,-28.92,332.51
-75.75,-11.25,-31.03,423.12
-75.75,11.25,-32.84,314.12
-80.25,16.75,-51.47,64.21
82.75,-72.75,-18.15,135.2
-82.75,-72.75,-23.86,148.88
-82.75,72.75,-55.81,19.96
41.75,-96.25,9.93,756.45
41.75,96.25,2.86,65.15
-82.25,-112.25,-27.48,63.56
-82.25,112.25,-51.85,30.64
53.25,40.25,5.21,485.27
-20.25,124.25,26.74,525.53
-84.75,-85.75,-32.44,42.41
-84.75,85.75,-52.69,16.68
-21.75,145.25,24.49,456.01
-78.25,-15.25,-29.46,359.61
-88.75,-1.75,-48,9.09
-88.75,1.75,-48.13,8.97
-78.25,15.25,-48.35,103.93
52.25,-59.75,-1.66,1004.22
-52.25,-59.75,6.68,584.23
-85.75,-44.75,-38.74,68.03
-85.75,44.75,-51.76,14.17
52.25,59.75,2.8,326.36
-25.75,150.25,20.17,650.12
57.75,45.75,3.44,614.97
-75.25,-77.25,-23.76,308.95
-9.75,20.25,22.22,1292.52
-17.75,-70.25,14.24,49.33
44.75,-91.75,7.06,789.33
-82.25,129.75,-46.31,65.64
0.25,31.25,21.86,913.49
-0.25,31.25,20.71,964.74
44.25,-122.75,9.91,1511.49
44.25,122.75,5.89,399.52
-17.75,138.25,25.14,846.41
68.75,169.75,-11.21,210.55
13.75,106.25,26.8,1892.58
63.75,-91.25,-10.95,271.42
63.75,91.25,-7.43,509.87
72.25,-29.75,-16.44,332.02
-72.25,29.75,-27.58,415.83
10.25,-12.75,26.56,1828.89
10.25,12.75,23.92,1234.68
60.25,-153.25,-0.3,590.93
45.75,-81.75,4.84,806.04
45.75,81.75,4.18,249.07
60.25,153.25,-6.31,429.26
51.75,44.75,5.45,463.31
36.75,126.75,11.93,1229.44
60.25,-122.25,-2.89,422.87
60.25,122.25,-8.86,339.04
-27.75,131.75,20.45,224.21
68.75,75.25,-9.1,373.65
-22.25,117.75,25.56,403.04
8.25,-71.75,16.41,740.51
-8.25,-71.75,25.29,2033.85
74.25,-37.75,-27.48,236.79
-74.25,37.75,-41.54,258.89
21.25,-6.25,29.51,57.78
21.25,6.25,26.62,42.66
19.25,-155.75,11.09,2488.8
70.75,137.25,-13.87,204.39
-70.75,137.25,-38.22,593.58
45.75,26.25,4.26,464.48
-80.25,-99.25,-30.74,166
-80.25,99.25,-54.26,25.6
63.75,-49.75,-8.62,600.81
63.75,49.75,-0.81,595.9
-75.25,77.25,-37.72,73.61
76.25,-42.75,-24.36,193.49
-76.25,42.75,-50.77,100.52
21.75,32.25,25.26,5.07
-21.75,32.25,23.97,524.55
56.25,35.25,4.38,642.46
21.25,80.75,26.14,1170.21
-19.25,145.75,22.52,746.45
58.75,-109.25,-1.73,407.14
58.75,109.25,-6.07,323.91
-75.75,-86.25,-23.74,213.59
76.25,-28.75,-24.24,180.56
-76.25,28.75,-47.21,103.74
-75.75,86.25,-47.87,69.3
8.75,-74.75,28.29,1470.17
-8.75,-74.75,25.96,1843.17
-33.75,-59.25,17.32,1153.37
33.75,59.25,15.9,156.17
62.25,174.75,-4.26,428.68
-88.75,-113.75,-48.4,10.64
-88.75,113.75,-49.86,10.2
67.75,-134.25,-8.14,270.75
67.75,134.25,-15.38,187.96
-67.75,134.25,-26.64,635.87
29.75,-1.25,23.41,36.22
29.75,1.25,23.54,27.49
-30.25,-65.25,21.22,536.25
30.25,65.25,21.45,156.15
45.25,11.25,13.35,779.33
2.25,-53.75,25.89,2304.97
-2.25,-53.75,26.59,1968.31
0.75,27.75,24.29,1796.69
-0.75,27.75,24.07,1462.99
46.25,56.75,8.47,136.58
70.25,-45.25,-22.28,245.09
-70.25,45.25,-32.54,740.67
54.25,-87.75,-2.4,563.35
54.25,87.75,1.81,578.57
19.25,-103.25,19.17,837.84
19.25,103.25,20.82,1471.19
11.75,-14.25,26.29,1431.51
11.75,14.25,28.1,636.22
65.25,60.25,-9.31,535.81
67.25,164.75,-12.82,202.85
-2.75,140.75,28.2,2184.93
-11.75,-76.75,5.24,238.41
11.75,76.75,22.39,695.44
75.75,-115.75,-18.68,144.75
-75.75,-115.75,-27.82,527.21
-75.75,115.75,-51.68,67.15
-42.75,-63.75,12.17,254.63
42.75,63.75,12.83,100.71
6.75,33.25,27.67,897.96
-6.75,33.25,22.28,882.54
67.25,174.25,-8.04,185.06
-84.75,-88.25,-34.6,40.03
-84.75,88.25,-52.56,17.04
30.25,-100.75,18.56,588.8
30.25,100.75,9.11,756.4
72.25,-106.25,-12.26,308.78
72.25,106.25,-13.97,219.26
-72.25,106.25,-41,269.67
-89.25,-66.25,-48.08,8.49
-89.25,66.25,-49.86,7.45
-75.75,-77.25,-22.05,291.63
-75.75,77.25,-40.42,64.01
81.75,-83.75,-24.02,98.05
-81.75,-83.75,-26.35,157.87
-81.75,83.75,-55.09,20.78
-88.25,-143.75,-48.49,18.13
-88.25,143.75,-50.3,15.87
59.75,-121.25,-2.15,455.25
59.75,121.25,-8.11,333.76
-13.75,142.25,26.51,1373.5
-10.75,-51.25,25.38,1844.05
-72.75,-103.25,-16.13,660.33
72.75,103.25,-13.44,237.74
-72.75,103.25,-43.78,215.93
68.25,-129.75,-9.91,209.76
68.25,129.75,-21.98,223.63
-68.25,129.75,-26.92,614.99
69.25,87.25,-9.67,415.53
-69.25,87.25,-26.96,444.73
58.25,136.25,-10.05,393.1
44.75,91.75,6.67,126.22
44.75,-115.75,0.63,614.49
44.75,115.75,2.04,265.91
57.25,10.25,7.48,634.52
33.75,-86.75,16.9,1422.19
79.75,-22.25,-17.99,153.53
-79.75,-22.25,-23.15,332.81
79.75,22.25,-7.9,327.06
-79.75,22.25,-53.03,52.78
33.75,86.75,-1.69,262.9
52.25,-91.75,-0.72,726.65
52.25,91.75,-9.67,484.5
71.25,-116.25,-13.11,156.37
52.75,-68.25,-3.5,873.18
32.75,49.75,12.99,317.58
52.75,68.25,1.83,310.19
71.25,116.25,-14.01,196.64
-71.25,116.25,-39.36,438.18
-81.75,-150.75,-22.44,271.02
-81.75,150.75,-33.32,209.87
58.75,-113.75,-1.38,390.48
49.75,65.75,6.93,190.15
-89.75,-150.75,-49.12,7.37
-89.75,150.75,-49.22,7.28
11.75,17.75,28.52,706.76
-11.75,17.75,21.29,1227.19
59.25,63.25,0.28,428.01
34.25,102.25,-0.05,638.97
39.25,140.75,8.24,1963.1
19.25,-7.75,29.78,88.82
19.25,7.75,28.3,69.8
50.75,5.75,10.2,841.97
-31.25,141.25,18.54,211.41
63.25,-158.75,-1.83,373.45
63.25,158.75,-11.75,322.03
65.75,27.25,0.92,598.34
42.25,-98.75,9.12,551.42
42.25,98.75,8.54,64.78
-0.75,-80.25,25.34,900.41
-26.75,-51.25,14.4,1877.13
57.25,26.25,5.19,646.54
16.25,76.75,26.45,600.76
-77.75,59.75,-51.47,47.08
-72.75,134.75,-44.72,535.31
30.75,39.75,22.12,74.08
40.25,-83.75,10.11,994.4
40.25,83.75,11.95,60.36
59.25,-64.25,-6.45,603.78
59.25,64.25,0.05,438.95
70.75,-37.25,-28.57,582.93
-70.75,37.25,-25.37,631.83
78.75,-53.25,-28,106.83
-78.75,53.25,-55.15,38.56
-80.25,-148.75,-20.84,279.89
-80.25,148.75,-31.99,198.99
-23.25,-61.25,23.66,656.44
27.25,-1.25,24.98,17.9
27.25,1.25,25.71,14.89
-86.25,-161.25,-38.14,66.8
-81.75,-111.75,-28.19,68.75
-81.75,111.75,-52.46,28.78
-86.25,161.25,-47.2,61.19
-13.75,-46.25,23.24,1309.54
-86.25,-11.75,-44.7,39.95
-86.25,11.75,-47.65,24.64
23.25,-10.75,25.89,44.57
23.25,10.75,24.37,17.31
43.25,18.75,5.02,1355.31
-73.25,159.75,-30.39,392.81
65.75,-143.75,-7.42,281.36
69.75,-106.25,-14.47,146.17
69.75,106.25,-16.84,261.99
-69.75,106.25,-29.16,417.99
65.75,143.75,-15.66,214.64
67.25,-159.75,-5.12,307.45
67.25,159.75,-11.32,213.64
48.25,-77.25,0.85,942.04
48.25,77.25,1.33,181.05
13.75,38.75,22.53,685.05
-13.75,38.75,24.69,1028.81
70.75,24.75,0.69,638.69
-74.25,144.75,-36.57,332.28
51.75,-8.75,10.09,1202.77
51.75,8.75,9.65,859
13.75,46.25,25.67,134.92
-86.75,-173.75,-46.07,53.38
-86.75,-49.75,-42.92,33.75
-86.75,49.75,-51.03,11.45
63.25,166.75,-8,394.88
-86.75,173.75,-47.72,50.78
66.75,-72.25,-10.62,291.87
59.75,18.75,6.05,510.59
-71.75,-9.75,-19.82,477.95
-71.75,9.75,-19.58,359.85
61.75,28.75,3.42,589.63
45.25,129.25,-0.93,570.58
-84.25,160.25,-39.5,161.4
31.25,-5.25,19.3,135.31
31.25,5.25,22.13,52.15
-26.75,-66.75,4.79,399.38
30.25,38.75,26.03,103.51
26.75,66.75,21.83,179.82
27.75,-109.25,22.84,741.09
27.75,109.25,18.2,1302.46
15.25,105.75,27,2109.8
51.75,-58.25,-0.67,1080.49
-51.75,-58.25,6.27,580.51
51.75,58.25,3.27,310.95
-85.25,-15.75,-41.59,78.41
-85.25,15.75,-47.1,28.35
49.25,27.25,7.23,621.15
44.75,-74.25,5.38,1070.97
-44.75,-74.25,9.34,2444.7
44.75,74.25,9,179.57
-89.75,-111.75,-49.01,7.2
-89.75,111.75,-49.39,7
-71.75,163.25,-24.13,427.22
8.25,-64.25,27.34,1082.97
-8.25,-64.25,25.71,2252.57
-79.75,-131.75,-25.16,128.14
-79.75,131.75,-45.19,61.29
42.25,143.25,5.4,1522.81
75.75,-22.25,-12.32,180
-75.75,-22.25,-19.74,408.96
-75.75,22.25,-41.3,176.89
45.75,12.75,12.92,1047.38
42.75,-0.25,2.41,1340.25
42.75,0.25,-1.02,1180.33
21.25,96.75,21.3,2116.06
-87.25,-85.25,-43.68,17.2
-87.25,85.25,-50.68,12.46
44.75,60.25,9.9,109.85
2.25,39.75,27.47,353.95
-2.25,39.75,26.03,913.9
51.75,-122.25,2.65,391.73
51.75,122.25,-4.02,460.48
83.25,-26.75,-19.09,146.51
-83.25,-26.75,-32.25,195.72
-83.25,26.75,-50.03,27.65
67.75,-90.25,-14.29,217.81
67.75,90.25,-12.52,480.55
-67.75,90.25,-21.84,559.4
-83.75,172.75,-26.89,241.05
4.75,116.25,21.22,2468.05
51.75,-97.25,0.82,547.39
51.75,97.25,-8.63,250.75
57.75,85.75,-0.34,477.98
58.75,113.75,-7.25,473.1
55.25,-131.25,6.63,3016.43
55.25,131.25,-10.24,509.77
81.25,-92.25,-18.93,85.46
-81.25,-92.25,-29.89,148.08
-7.75,-36.25,22.31,498.55
7.75,36.25,17.24,1672.11
-7.75,36.25,18.31,1134.58
-81.25,92.25,-54.44,22.52
-77.25,-101.75,-25.25,423.43
-77.25,101.75,-53.77,51.86
15.25,-5.25,28.53,472.1
15.25,5.25,28.59,373.68
5.25,-65.75,21.49,2648.5
-5.25,-65.75,26.7,2703.72
-83.25,-11.75,-36.01,159.94
-83.25,11.75,-45.7,47.04
63.75,24.75,2.25,545.33
-11.75,14.25,20.3,1010.47
39.75,-115.75,8.53,281.75
39.75,115.75,10.34,634.02
48.75,29.75,7.79,590.43
-29.75,-66.75,21.11,374.97
29.75,66.75,15.25,191.38
24.25,71.25,27.38,434.17
71.25,-110.75,-13.81,145.01
71.25,110.75,-14.78,193.13
-71.25,110.75,-36.73,384.4
58.75,26.75,4.03,596.05
61.75,24.75,3.6,619.78
-38.25,-73.25,11.99,1335.16
38.25,73.25,-1.36,178.22
-83.25,-108.25,-29.43,53.46
-83.25,108.25,-51.99,27.07
70.75,-114.75,-12.39,151.86
70.75,114.75,-13.99,206.75
-70.75,114.75,-35.12,440.17
72.75,-96.75,-15.32,221.76
72.75,96.75,-13.47,285.43
-89.25,-106.25,-48.59,8.84
-89.25,106.25,-49.34,8.31
38.25,-80.25,6.35,1161.57
80.75,-50.25,-25.62,124.38
-16.75,-50.25,23.86,1684.19
-80.75,-50.25,-20.62,248.99
16.75,50.25,21.82,102.86
-80.75,50.25,-56.83,28.78
61.75,86.25,-4.3,527.55
49.75,32.75,7.97,581.51
-72.75,-9.75,-22.52,471.72
-72.75,9.75,-28.92,371.43
-83.75,-87.25,-31.06,67.57
-83.75,87.25,-53.81,18.43
68.25,110.75,-13.01,282.13
-68.25,110.75,-22.21,402.66
14.25,-2.75,29.31,569.9
14.25,2.75,29.28,431.2
22.75,96.75,19.53,1735.98
39.75,-100.75,11.05,540.17
39.75,100.75,8.51,112.25
-31.25,-60.25,18.7,1031.29
31.25,60.25,19.25,78.46
32.25,-113.25,23.63,176.4
32.25,113.25,15.24,883.27
68.25,112.25,-12.22,299.26
-68.25,112.25,-21.79,421.29
-88.75,-131.75,-48.87,12.04
46.25,-83.25,5.26,851.72
46.25,83.25,7.78,268.21
-88.75,131.75,-49.8,11.43
22.75,-103.25,15.57,558.91
22.75,103.25,16.74,1394.02
53.75,-110.75,0.87,391.1
53.75,110.75,-9.87,348.42
-29.75,128.75,17.28,211.03
4.25,-70.75,26.16,2677.32
-4.25,-70.75,26.05,2934.32
46.25,54.25,9.96,131.57
72.75,-124.25,-13.33,125.52
53.75,-60.25,-0.92,930.45
53.75,60.25,1.88,373.06
72.75,124.25,-14.31,190.32
-72.75,124.25,-48.95,347.91
63.75,166.75,-8.43,369.48
71.75,-80.25,-16.67,190.99
71.75,80.25,-11.3,312.51
-71.75,80.25,-28.2,193.64
28.75,84.75,0.81,1539.12
-81.75,-97.25,-30.88,119.86
-81.75,97.25,-54.06,23.92
-84.25,-104.25,-32.81,39.04
-84.25,104.25,-52.04,24.91
-29.75,126.25,17.89,216.23
-30.25,-50.75,19.52,1398.33
30.25,50.75,21.37,312.56
30.25,-87.75,20.09,1557.16
58.25,98.25,-2.97,351.35
28.75,33.25,22.3,15.33
73.75,-98.75,-16.01,145.66
-73.75,-98.75,-19.3,636.83
73.75,98.75,-14.12,279.35
-73.75,98.75,-47.34,144.15
-78.25,-123.25,-27.57,175.05
-78.25,123.25,-50.84,34.81
65.25,27.75,1.14,594.92
-85.75,-24.25,-41.21,68.82
-85.75,24.25,-48.72,20.51
58.75,79.75,-1.24,458.38
64.75,-88.75,-12.88,266.57
64.75,88.75,-7.19,569.85
18.75,104.25,23.45,2230.34
22.75,-14.75,21,34.08
22.75,14.75,24.75,14.61
-22.75,14.75,15,31.14
-79.25,-94.25,-29.47,223.36
-79.25,94.25,-53.55,27.26
81.25,-76.75,-22.38,107.02
-81.25,-76.75,-21.21,202.16
36.25,73.75,13.37,164.36
-81.25,76.75,-56.34,22.96
39.75,30.25,9.92,426.94
53.25,-3.25,8.83,766.15
11.25,19.75,27.76,749.72
-11.25,19.75,20.97,1225.78
78.75,-56.75,-25.13,109.13
-78.75,56.75,-53.68,38.13
47.75,-88.75,4.22,713.55
47.75,88.75,-0.42,184.98
61.75,-145.25,-4.69,358.59
53.75,-104.75,0.46,450.28
-16.75,-61.75,24.99,1103.07
18.75,30.75,27.63,18.62
-18.75,30.75,18.65,720.53
53.75,104.75,-4.42,364.7
61.75,145.25,-13.52,327.38
30.75,-96.75,19.84,915.32
30.75,96.75,3.51,547.42
-87.75,-170.75,-48.72,28.68
-87.75,170.75,-49.69,27.33
25.25,-107.25,23.6,814.68
25.25,107.25,18.08,1255.05
-75.25,145.25,-34.5,237.02
75.25,-115.75,-17.79,155.77
-75.25,-115.75,-21.11,558.21
29.25,-104.75,17.4,272.49
29.25,104.75,16.93,1153.72
-75.25,115.75,-51.21,83.88
45.25,40.25,10.73,591.9
-85.75,-27.75,-40.71,71.9
-85.75,27.75,-49.25,18.34
35.75,139.75,15.69,1466.81
-35.75,139.75,15.48,431.09
-89.25,-112.25,-48.66,8.89
67.75,12.75,4.74,1239.51
-89.25,112.25,-49.4,8.44
78.75,-101.75,-18.79,112.89
-78.75,-101.75,-28.74,264.15
78.75,101.75,-16.94,166.92
-78.75,101.75,-54.44,28.48
65.75,78.75,-6.83,504.1
-84.25,-81.75,-31.63,60.37
-84.25,81.75,-53.64,16.83
45.75,55.25,9.72,128.74
34.75,-98.25,16.38,803.91
34.75,98.25,-3.15,330.45
63.75,-101.25,-10.77,227.3
63.75,101.25,-10.5,371.84
-87.25,-36.75,-44.64,26.8
-76.75,-0.75,-32.41,382.05
-76.75,0.75,-31.94,373.59
35.75,40.75,20.08,244.74
-80.75,-135.75,-22.96,122.45
61.25,-133.75,-7.54,307.02
61.25,133.75,-11.24,264.48
-80.75,135.75,-40.86,90.18
3.75,-61.75,23.78,1692.01
-3.75,-61.75,26.65,2279.12
45.25,35.25,11.56,459.19
47.25,37.25,8.62,488.89
66.75,73.75,-7.43,396.13
64.25,161.75,-11.5,265.46
37.75,-114.25,9.31,259.37
37.75,114.25,12.78,504.01
16.75,-93.75,22.24,899.23
47.75,62.75,7.26,135.88
-29.25,-55.75,19.2,1606.95
29.25,55.75,17.13,134
64.25,77.75,-5.5,510.44
42.25,-99.75,9.09,553.36
42.25,99.75,9.01,47.25
61.75,-120.25,-3.64,357.28
61.75,120.25,-7.41,299.93
66.25,-156.75,-6.57,323.88
66.25,156.75,-12.59,246.71
60.75,-153.25,-1.22,526.59
60.75,153.25,-11.73,384.07
58.75,66.75,0.57,470.06
-29.25,146.25,20.47,376.09
70.75,125.75,-14.01,324.21
-70.75,125.75,-40.9,579.7
10.25,-72.75,19.26,1099.29
-10.25,-72.75,23.98,2032.09
-83.25,-65.25,-24.28,138.25
-83.25,65.25,-55.67,19.2
13.25,18.25,29.13,387
-13.25,18.25,20.09,1227.74
45.25,17.75,10.9,795.44
-86.25,-115.75,-40.46,24.63
23.25,-98.75,24.26,1065.23
23.25,98.75,20.5,1500.38
-86.25,115.75,-50.45,24.26
52.75,-65.25,-3.51,822.96
-71.75,-4.25,-21.44,463.86
-71.75,4.25,-21.88,375.2
52.75,65.25,2.54,274.25
43.75,11.75,12.63,1361.06
-80.25,-123.25,-26.62,67.26
-80.25,123.25,-50.78,38.76
-10.25,-47.25,27.05,1452.51
65.25,62.25,-4.65,467.59
81.75,-82.75,-25.27,100.09
-81.75,-82.75,-25.45,161.48
-76.75,-13.75,-30.45,390.37
18.25,-4.25,28.6,60.19
18.25,4.25,29.3,171.91
-76.75,13.75,-38.36,201.68
-81.75,82.75,-55.24,20.94
27.25,115.25,18.78,1587.19
-27.25,115.25,21.45,230.08
-84.25,-105.75,-32.69,38.61
-84.25,105.75,-51.99,25.57
67.25,-33.75,-2.55,721.04
67.25,33.75,-0.29,515.79
48.25,-73.25,0.12,924.41
-48.25,-73.25,8.43,543.93
21.25,31.75,26.47,6
-21.25,31.75,23.58,483.49
48.25,73.25,3.2,249.31
-81.75,-128.75,-23.62,75.36
-81.75,128.75,-46.97,55.82
49.25,-110.25,3.5,319.16
49.25,110.25,-3.22,335.13
53.25,31.75,5.92,611.78
58.75,49.25,2.62,645.85
16.25,26.75,26.68,388.38
-16.25,26.75,20.22,803.79
37.25,140.75,11.48,1236.04
-37.25,140.75,14.13,538.42
18.75,-69.75,26.02,1886.07
-18.75,-69.75,7.92,82.94
-78.25,-151.75,-27.09,328.92
-30.25,126.25,17.81,224.37
38.25,80.25,13.09,56.88
38.25,-77.25,13.45,1020.54
56.75,50.75,2.81,598.5
38.25,77.25,11.66,57.34
-84.75,164.25,-36.76,136.86
-87.75,-30.75,-45.92,18.37
-87.75,30.75,-48.79,10.08
49.75,136.75,0.69,564.23
-75.25,62.25,-35.65,127.11
77.25,-42.75,-25.65,129.58
-77.25,42.75,-54.14,73.34
16.75,25.75,27.22,353.65
-16.75,25.75,21.47,737.91
-30.25,124.75,17.97,206.01
49.25,-110.75,4.95,319.11
49.25,110.75,-3.96,330.91
64.25,-70.75,-9.24,398.92
64.25,70.75,-4.77,499.13
59.25,62.75,0.36,422.23
46.25,-96.75,6,550.04
46.25,96.75,-1.62,173.93
27.75,23.25,22.26,13.77
-27.75,23.25,18.14,388.76
54.75,-63.75,-4.83,688.82
54.75,63.75,2.4,368.6
20.75,-97.75,23.53,1637.28
20.75,97.75,20.88,1538.72
-31.25,-52.25,17.62,1418.76
-83.75,-35.75,-32.73,169.32
-83.75,35.75,-51.42,22
31.25,52.25,12.04,159.71
41.25,34.25,7.96,522.79
-81.75,155.25,-33.83,230.23
-75.75,-142.75,-22.37,470
75.75,142.75,-15.18,145.06
-75.75,142.75,-37.98,195.44
61.75,-146.25,-5.16,569.95
61.75,146.25,-13.4,337.94
67.25,-157.25,-5.72,335.49
52.25,43.75,4.88,517.31
67.25,157.25,-12.63,226.74
54.75,-105.75,-0.78,479.28
-12.25,141.75,27.33,1775.75
-83.25,-105.75,-30.68,54.83
77.25,-37.75,-26.12,148.25
-77.25,37.75,-54.42,68.44
-83.25,105.75,-52.23,25.4
65.25,-137.75,-9.41,346.47
50.75,52.25,6.07,256.46
65.25,137.75,-17.63,261.62
-84.25,-83.25,-31.8,58.19
-84.25,83.25,-53.56,16.98
0.25,-62.25,26.43,2507.48
-0.25,-62.25,26.24,2537.38
22.25,20.25,24.64,13.3
-22.25,20.25,21.2,308.74
16.25,27.75,26.67,277.33
-16.25,27.75,21.35,784.94
14.75,37.25,26.41,432.36
-14.75,37.25,23.19,982.21
0.75,-76.75,25.13,3258.41
-0.75,-76.75,25.34,3667.92
-17.75,139.25,26.32,790.01
-87.25,36.75,-49.66,10.81
-23.75,129.25,23.69,280.18
-87.75,-74.25,-45.89,15.17
-87.75,74.25,-50.7,10.74
-84.25,163.75,-36.55,171.55
32.75,-97.75,17.76,858.44
32.75,97.75,-0.01,516.31
46.25,46.75,10.28,200.6
-72.25,154.25,-29.27,527.98
-82.75,-87.25,-28.74,105.78
6.75,11.75,23.31,1673.52
48.25,42.25,8.68,456.97
-82.75,87.25,-54.23,20.26
30.25,87.75,-0.75,591.55
64.25,73.25,-4.78,492.05
-12.75,-42.75,24.75,737.97
12.75,42.75,29.46,96.44
-13.25,135.25,26.12,1210.22
-76.75,-135.25,-29.58,429.48
-76.75,135.25,-45.43,79.84
39.25,-106.75,2.66,435.66
54.75,105.75,-5.34,331.45
-75.25,153.75,-30.69,264.74
53.75,-67.75,-4.06,807.49
-53.75,-67.75,5.73,324.98
53.75,67.75,2.08,344.5
50.25,7.75,9.19,596.18
62.75,-164.25,-2.41,331.77
68.25,-144.25,-12.76,149.77
63.25,-110.75,-7.43,263.06
71.25,89.75,-12.16,347.26
-71.25,89.75,-35.22,403.72
63.25,110.75,-8.04,343.39
68.25,144.25,-12.74,247.35
-68.25,144.25,-19.89,602.03
62.75,164.25,-6.37,359.91
-7.75,110.75,26.39,1832.52
33.25,-95.75,17.34,1034.59
33.25,95.75,-1.72,516.31
59.25,-95.75,-7.6,424.84
59.25,95.75,-4.02,394.76
75.75,61.25,-10.98,221.27
5.75,-5.75,25.52,1427.78
5.75,5.75,26.67,2528.97
40.75,-92.75,10.78,919.53
40.75,92.75,10.22,39.25
17.25,105.75,24.25,2455.93
57.75,-63.75,-8.29,633.66
57.75,63.75,1.51,477.2
-30.25,-70.25,-6.05,97.94
61.75,32.25,2.85,642.02
30.25,70.25,22.99,241.28
8.75,99.75,26.52,2056.36
-82.75,-134.75,-23.08,100.11
-82.75,134.75,-42.54,85.29
55.75,-130.25,3.41,1909.37
55.75,130.25,-14.78,507.54
-89.25,-162.75,-49.27,10.28
71.75,-113.75,-14.02,157.87
71.75,113.75,-14.68,174.55
-71.75,113.75,-40.91,361.39
-89.25,162.75,-49.92,10.36
72.75,-31.75,-22.61,313.64
39.25,106.75,9.18,196.61
-78.75,-99.25,-28.76,260.93
-78.75,99.25,-53.69,29.33
37.75,54.75,17.23,197.34
22.25,21.75,23.64,10.19
-22.25,21.75,22.68,416.16
-35.25,173.25,15.23,1358.21
-3.75,-41.25,24.9,1100.02
3.75,41.25,27.94,281.53
57.25,39.25,4.04,622.37
48.25,-124.25,8.83,2163.38
48.25,124.25,0.68,609.39
53.25,-84.25,-2.98,466.26
53.25,84.25,1.43,499.47
11.75,107.25,25.35,2480.38
63.25,-121.25,-5.96,348.41
63.25,121.25,-9.2,264.93
71.25,120.25,-14.94,230.87
-71.25,120.25,-41.53,488.37
52.25,55.75,4.09,381.89
1.75,43.25,27.72,457.07
-75.75,61.25,-40.2,96.56
-79.75,-4.75,-33.47,306.71
-79.75,4.75,-44.04,154.32
39.75,54.25,16.18,130.97
-78.75,-136.75,-24.63,248.92
54.25,-101.25,-0.78,460.73
54.25,101.25,-1.39,383.84
-78.75,136.75,-40.9,90.72
63.25,-127.75,-10.27,497.27
63.25,71.75,-4.16,496.62
63.25,127.75,-10.37,293.89
-19.25,138.25,25.69,473.27
0.75,109.25,25.3,2942
-0.75,109.25,27.46,2896.32
37.25,-78.75,13.74,1090.67
37.25,78.75,11.57,54.54
-17.25,-63.25,24.38,1261.12
59.25,-124.25,-0.1,532.77
38.25,48.75,11.37,1033.07
59.25,124.25,-7.32,523.55
-18.25,-54.75,24.13,1374.85
-78.25,151.75,-32.02,189.67
65.25,-71.25,-9.01,393.12
65.25,71.25,-5.84,486.71
60.25,15.75,4.55,619.37
32.75,-89.75,17.44,1379.13
32.75,89.75,-1.75,359.04
65.25,-70.75,-9.24,395.93
65.25,70.75,-6.09,482.69
48.25,-94.75,3.55,606.79
48.25,94.75,-1.45,190.39
39.75,-99.75,11.27,563
39.75,99.75,7.19,97.35
58.25,-128.75,-5.63,415.45
58.25,128.75,-9.8,428.47
-84.75,-25.25,-38.2,113.88
-84.75,25.25,-48.37,23.79
-79.75,67.25,-55.46,30.82
-84.25,-55.25,-30.95,112.75
-84.25,55.25,-53.63,17.4
66.75,-113.25,-12.2,232.49
66.75,113.25,-13.58,287.71
-66.75,113.25,-20.27,463.61
10.75,-2.75,27.65,1049.11
10.75,2.75,27.45,1088.85
42.25,140.25,7.87,1108.11
