Code,1-Yield_C_Mean,2-BD_C_Mean,3-OC_C_Mean,4-N_C_Mean,5-Aggre_C_Mean,6-Infiltration_C_Mean,7-Ksat_C_Mean,8-Erosion_C_Mean,9-Runoff_C_Mean,10-Leaching_C_Mean,11-Weed_C_Mean,12-MBC_C_Mean,13-MBN_C_Mean
Arid_Corn_Grass_Coarse,-25.35071893,-3.742964281,18.64063339,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_Corn_Grass_Fine,-25.35071893,-3.742964281,18.64063339,-23.35947935,17.16363701,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,30.23198657,27.97011268
Arid_Corn_Grass_Medium,-25.35071893,-2.923907192,18.6051385,-23.35947935,3.165748078,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,3.689410312,-4.28437399
Arid_Corn_Grass_NotAvailable,-25.35071893,-3.279677905,18.64063339,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_Corn_Legume_Coarse,-25.39454944,-3.742964281,27.28527891,-31.47566516,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Corn_Legume_Fine,-25.39454944,-3.742964281,29.88371822,-28.09068892,59.43379633,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.5117732
Arid_Corn_Legume_Medium,-25.39454944,-5.218677886,20.99036402,-34.18227853,-38.25925218,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Corn_Legume_NotAvailable,-25.39454944,-3.279677905,27.28527891,-31.47566516,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Corn_MTT_Coarse,-25.35071893,-3.742964281,21.03076701,21.88231416,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Corn_MTT_Fine,-25.35071893,-3.742964281,21.03076701,21.88231416,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Corn_MTT_Medium,-25.35071893,-4.06112915,21.03076701,21.88231416,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Corn_MTT_NotAvailable,-25.35071893,-3.180399666,21.18056241,21.76794331,2.874272993,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,41.58027726,54.62156191
Arid_Corn_OtherCC_Coarse,-28.34796465,-3.742964281,-12.1521466,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Corn_OtherCC_Fine,-28.34796465,-3.742964281,-12.1521466,-23.35947935,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Corn_OtherCC_Medium,-28.34796465,-4.06112915,-12.1521466,-23.35947935,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Corn_OtherCC_NotAvailable,-28.34796465,-3.279677905,-12.1521466,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_CS_Grass_Coarse,-25.35071893,-3.742964281,18.64063339,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_CS_Grass_Fine,-25.35071893,-3.742964281,18.64063339,-23.35947935,17.16363701,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,30.23198657,27.97011268
Arid_CS_Grass_Medium,-25.35071893,-2.923907192,18.6051385,-23.35947935,3.165748078,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,3.689410312,-4.28437399
Arid_CS_Grass_NotAvailable,-25.35071893,-3.279677905,18.64063339,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_CS_Legume_Coarse,-25.39454944,-3.742964281,27.28527891,-31.47566516,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_CS_Legume_Fine,-25.39454944,-3.742964281,29.88371822,-28.09068892,59.43379633,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.5117732
Arid_CS_Legume_Medium,-25.39454944,-5.218677886,20.99036402,-34.18227853,-38.25925218,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_CS_Legume_NotAvailable,-25.39454944,-3.279677905,27.28527891,-31.47566516,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_CS_MTT_Coarse,-25.35071893,-3.742964281,21.03076701,21.88231416,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_CS_MTT_Fine,-25.35071893,-3.742964281,21.03076701,21.88231416,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_CS_MTT_Medium,-25.35071893,-4.06112915,21.03076701,21.88231416,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_CS_MTT_NotAvailable,-25.35071893,-3.180399666,21.18056241,21.76794331,2.874272993,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,41.58027726,54.62156191
Arid_CS_OtherCC_Coarse,-28.34796465,-3.742964281,-12.1521466,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_CS_OtherCC_Fine,-28.34796465,-3.742964281,-12.1521466,-23.35947935,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_CS_OtherCC_Medium,-28.34796465,-4.06112915,-12.1521466,-23.35947935,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_CS_OtherCC_NotAvailable,-28.34796465,-3.279677905,-12.1521466,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_CSW_Grass_Coarse,-25.35071893,-3.742964281,18.64063339,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_CSW_Grass_Fine,-25.35071893,-3.742964281,18.64063339,-23.35947935,17.16363701,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,30.23198657,27.97011268
Arid_CSW_Grass_Medium,-25.35071893,-2.923907192,18.6051385,-23.35947935,3.165748078,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,3.689410312,-4.28437399
Arid_CSW_Grass_NotAvailable,-25.35071893,-3.279677905,18.64063339,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_CSW_Legume_Coarse,-25.39454944,-3.742964281,27.28527891,-31.47566516,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_CSW_Legume_Fine,-25.39454944,-3.742964281,29.88371822,-28.09068892,59.43379633,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.5117732
Arid_CSW_Legume_Medium,-25.39454944,-5.218677886,20.99036402,-34.18227853,-38.25925218,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_CSW_Legume_NotAvailable,-25.39454944,-3.279677905,27.28527891,-31.47566516,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_CSW_MTT_Coarse,-25.35071893,-3.742964281,21.03076701,21.88231416,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_CSW_MTT_Fine,-25.35071893,-3.742964281,21.03076701,21.88231416,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_CSW_MTT_Medium,-25.35071893,-4.06112915,21.03076701,21.88231416,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_CSW_MTT_NotAvailable,-25.35071893,-3.180399666,21.18056241,21.76794331,2.874272993,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,41.58027726,54.62156191
Arid_CSW_OtherCC_Coarse,-28.34796465,-3.742964281,-12.1521466,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_CSW_OtherCC_Fine,-28.34796465,-3.742964281,-12.1521466,-23.35947935,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_CSW_OtherCC_Medium,-28.34796465,-4.06112915,-12.1521466,-23.35947935,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_CSW_OtherCC_NotAvailable,-28.34796465,-3.279677905,-12.1521466,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Other_Grass_Coarse,-25.35071893,-3.742964281,18.64063339,-23.35947935,4.502874112,74.3849314,4.848620842,-73.56782239,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_Other_Grass_Fine,-25.35071893,-3.742964281,18.64063339,-23.35947935,17.16363701,74.3849314,4.848620842,-73.56782239,-73.35195517,-61.8666331,-45.10739563,30.23198657,27.97011268
Arid_Other_Grass_Medium,-25.35071893,-2.952815664,18.68218435,-23.35947935,2.710915135,74.3849314,4.848620842,-73.56782239,-73.35195517,-61.8666331,-45.10739563,3.126369894,-4.329407765
Arid_Other_Grass_NotAvailable,-25.35071893,-3.279677905,18.64063339,-23.35947935,2.865503927,74.3849314,4.848620842,-73.56782239,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_Other_Legume_Coarse,-1.117761535,-3.742964281,27.28527891,-31.47566516,4.502874112,74.3849314,4.848620842,-65.70012925,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Other_Legume_Fine,0.164990156,-3.742964281,29.88371822,-36.03971364,59.43379633,74.3849314,4.848620842,-65.70012925,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.5117732
Arid_Other_Legume_Medium,-0.606926679,-5.203076607,20.87218698,-39.70551659,-38.25925218,74.3849314,4.848620842,-65.70012925,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Other_Legume_NotAvailable,-1.117761535,-3.279677905,27.28527891,-31.47566516,2.865503927,74.3849314,4.848620842,-65.70012925,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Other_MTT_Coarse,-25.35071893,-3.742964281,21.03076701,21.88231416,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Other_MTT_Fine,-25.35071893,-3.742964281,21.03076701,21.88231416,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Other_MTT_Medium,-25.35071893,-4.06112915,21.03076701,21.88231416,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Other_MTT_NotAvailable,-25.35071893,-3.229158634,20.9799414,21.87606292,2.922242514,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,41.77265505,53.74626775
Arid_Other_OtherCC_Coarse,-28.34796465,-3.742964281,-12.1521466,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Other_OtherCC_Fine,-28.34796465,-3.742964281,-12.1521466,-23.35947935,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Other_OtherCC_Medium,-28.34796465,-4.06112915,-12.1521466,-23.35947935,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Other_OtherCC_NotAvailable,-28.34796465,-3.279677905,-12.1521466,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Soybean_Grass_Coarse,-25.35071893,-3.742964281,18.64063339,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_Soybean_Grass_Fine,-25.35071893,-3.742964281,18.64063339,-23.35947935,17.16363701,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,30.23198657,27.97011268
Arid_Soybean_Grass_Medium,-25.35071893,-2.923907192,18.6051385,-23.35947935,3.165748078,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,3.689410312,-4.28437399
Arid_Soybean_Grass_NotAvailable,-25.35071893,-3.279677905,18.64063339,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_Soybean_Legume_Coarse,-25.39454944,-3.742964281,27.28527891,-31.47566516,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Soybean_Legume_Fine,-25.39454944,-3.742964281,29.88371822,-28.09068892,59.43379633,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.5117732
Arid_Soybean_Legume_Medium,-25.39454944,-5.218677886,20.99036402,-34.18227853,-38.25925218,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Soybean_Legume_NotAvailable,-25.39454944,-3.279677905,27.28527891,-31.47566516,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Soybean_MTT_Coarse,-25.35071893,-3.742964281,21.03076701,21.88231416,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Soybean_MTT_Fine,-25.35071893,-3.742964281,21.03076701,21.88231416,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Soybean_MTT_Medium,-25.35071893,-4.06112915,21.03076701,21.88231416,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Soybean_MTT_NotAvailable,-25.35071893,-3.180399666,21.18056241,21.76794331,2.874272993,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,41.58027726,54.62156191
Arid_Soybean_OtherCC_Coarse,-28.34796465,-3.742964281,-12.1521466,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Soybean_OtherCC_Fine,-28.34796465,-3.742964281,-12.1521466,-23.35947935,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Soybean_OtherCC_Medium,-28.34796465,-4.06112915,-12.1521466,-23.35947935,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Soybean_OtherCC_NotAvailable,-28.34796465,-3.279677905,-12.1521466,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Vegetable_Grass_Coarse,-25.35071893,-3.742964281,18.64063339,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_Vegetable_Grass_Fine,-25.35071893,-3.742964281,18.64063339,-23.35947935,17.16363701,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,30.23198657,27.97011268
Arid_Vegetable_Grass_Medium,-25.35071893,-2.923907192,18.6051385,-23.35947935,3.165748078,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,3.689410312,-4.28437399
Arid_Vegetable_Grass_NotAvailable,-25.35071893,-3.279677905,18.64063339,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_Vegetable_Legume_Coarse,-25.39454944,-3.742964281,27.28527891,-31.47566516,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Vegetable_Legume_Fine,-25.39454944,-3.742964281,29.88371822,-28.09068892,59.43379633,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.5117732
Arid_Vegetable_Legume_Medium,-25.39454944,-5.218677886,20.99036402,-34.18227853,-38.25925218,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Vegetable_Legume_NotAvailable,-25.39454944,-3.279677905,27.28527891,-31.47566516,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Vegetable_MTT_Coarse,-25.35071893,-3.742964281,21.03076701,21.88231416,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Vegetable_MTT_Fine,-25.35071893,-3.742964281,21.03076701,21.88231416,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Vegetable_MTT_Medium,-25.35071893,-4.06112915,21.03076701,21.88231416,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Vegetable_MTT_NotAvailable,-25.35071893,-3.180399666,21.18056241,21.76794331,2.874272993,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,41.58027726,54.62156191
Arid_Vegetable_OtherCC_Coarse,-28.34796465,-3.742964281,-12.1521466,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Vegetable_OtherCC_Fine,-28.34796465,-3.742964281,-12.1521466,-23.35947935,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Vegetable_OtherCC_Medium,-28.34796465,-4.06112915,-12.1521466,-23.35947935,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Vegetable_OtherCC_NotAvailable,-28.34796465,-3.279677905,-12.1521466,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Wheat_Grass_Coarse,-25.35071893,-3.742964281,18.64063339,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_Wheat_Grass_Fine,-25.35071893,-3.742964281,18.64063339,-23.35947935,17.16363701,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,30.23198657,27.97011268
Arid_Wheat_Grass_Medium,-25.35071893,-2.923907192,18.6051385,-23.35947935,3.165748078,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,3.689410312,-4.28437399
Arid_Wheat_Grass_NotAvailable,-25.35071893,-3.279677905,18.64063339,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,13.29011089,5.061637066
Arid_Wheat_Legume_Coarse,-34.1227053,-3.742964281,27.28527891,-31.47566516,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Wheat_Legume_Fine,-34.1227053,-3.742964281,29.88371822,0.618020814,59.43379633,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.56795055
Arid_Wheat_Legume_Medium,-34.09103433,-5.218677886,20.99036402,-30.89334473,-38.25925218,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Wheat_Legume_NotAvailable,-34.1227053,-3.279677905,27.28527891,-31.47566516,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,16.86679087,-19.72270451
Arid_Wheat_MTT_Coarse,-25.35071893,-3.742964281,21.03076701,21.88231416,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Wheat_MTT_Fine,-25.35071893,-3.742964281,21.03076701,21.88231416,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Wheat_MTT_Medium,-25.35071893,-4.06112915,21.03076701,21.88231416,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,42.14222991,54.14557133
Arid_Wheat_MTT_NotAvailable,-25.35071893,-3.180399666,21.18056241,21.76794331,2.874272993,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,41.58027726,54.62156191
Arid_Wheat_OtherCC_Coarse,-28.34796465,-3.742964281,-12.1521466,-23.35947935,4.502874112,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Wheat_OtherCC_Fine,-28.34796465,-3.742964281,-12.1521466,-23.35947935,99.59380004,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Wheat_OtherCC_Medium,-28.34796465,-4.06112915,-12.1521466,-23.35947935,-13.4629919,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Arid_Wheat_OtherCC_NotAvailable,-28.34796465,-3.279677905,-12.1521466,-23.35947935,2.865503927,74.3849314,4.848620842,-64.79775419,-73.35195517,-61.8666331,-45.10739563,25.10331125,11.31576034
Boreal_Corn_Grass_Coarse,-1.063031256,-2.366628151,9.60117264,-19.07754565,9.706651606,41.51726144,-0.220980586,-11.90545819,-73.35195517,-58.2219701,-16.99786546,86.13692383,16.92989008
Boreal_Corn_Grass_Fine,-1.473188535,-1.712195242,4.699200144,-32.19796496,4.604514999,41.51726144,-0.220980586,-11.90545819,-73.35195517,-37.05105308,-16.99786546,86.13692383,16.92989008
Boreal_Corn_Grass_Medium,-4.175138764,-2.093645344,9.868911505,-34.18758155,54.6627624,41.51726144,-0.220980586,-11.90545819,-73.35195517,-71.44592501,-18.44616718,85.41920909,16.93831431
Boreal_Corn_Grass_NotAvailable,-2.448311567,-1.887979471,3.75577404,-32.19796496,6.47324422,41.51726144,-0.220980586,-11.90545819,-73.35195517,-38.47565065,-16.99786546,86.13692383,16.92989008
Boreal_Corn_Legume_Coarse,4.498673659,-2.366628151,8.360792118,8.483072696,9.706651606,69.17318536,-1.812341233,-11.90545819,-73.35195517,-55.42114948,195.2647361,30.33518302,31.57295908
Boreal_Corn_Legume_Fine,4.498673659,-2.222032541,6.343694122,10.58000662,4.704408572,69.17318536,-1.812341233,-11.90545819,-73.35195517,-37.05105308,195.2647361,22.39502573,30.09590065
Boreal_Corn_Legume_Medium,4.482101314,0.502684733,8.570520373,8.364284891,6.729333444,69.17318536,-1.812341233,-11.90545819,-73.35195517,-34.188012,194.5918305,33.23124685,33.09958371
Boreal_Corn_Legume_NotAvailable,4.498673659,-1.887979471,10.54884264,8.483072696,6.47324422,69.17318536,-1.812341233,-11.90545819,-73.35195517,-38.47565065,195.2647361,30.33518302,31.57295908
Boreal_Corn_MTT_Coarse,-16.42772699,-2.366628151,32.4886314,27.61718058,9.706651606,128.3225315,-1.812341233,-11.90545819,-73.35195517,-55.20642469,-83.88167968,62.21986174,37.55887648
Boreal_Corn_MTT_Fine,-16.42772699,-2.222032541,11.76565081,17.16156672,9.939608083,128.3225315,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-83.88167968,23.06716803,44.39792465
Boreal_Corn_MTT_Medium,-16.42772699,-3.540108575,9.78819364,0.245773909,9.33375385,50.91041442,-1.812341233,-11.90545819,-73.35195517,-85.74625779,-83.88167968,25.96068766,56.89663952
Boreal_Corn_MTT_NotAvailable,-16.42772699,-1.887979471,14.13016667,-12.58435493,6.47324422,128.3225315,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-83.88167968,62.21986174,37.55887648
Boreal_Corn_OtherCC_Coarse,-22.10442507,-2.366628151,8.392708427,18.81437685,9.706651606,70.85318238,-1.812341233,-11.90545819,-73.35195517,-55.42114948,-82.63819213,11.87355242,41.81174312
Boreal_Corn_OtherCC_Fine,-22.10442507,-2.39567668,17.10901975,24.99753735,4.604514999,70.85318238,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-82.63819213,8.311081642,41.81174312
Boreal_Corn_OtherCC_Medium,-22.10442507,3.283790794,5.233069416,10.23113989,21.96680162,70.85318238,-1.812341233,-11.90545819,-73.35195517,-63.17584251,-82.63819213,26.24001684,41.63198118
Boreal_Corn_OtherCC_NotAvailable,-22.10442507,-1.801317254,0.802968025,-2.390598331,6.4631125,70.85318238,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-82.63819213,11.87355242,41.81174312
Boreal_CS_Grass_Coarse,-4.49212942,-2.366628151,9.60117264,-20.98363674,9.706651606,41.51726144,-1.957814339,-47.17817604,-73.35195517,-58.2219701,-34.26702465,86.13692383,16.92989008
Boreal_CS_Grass_Fine,-4.331717901,-1.712195242,5.419430634,-32.19796496,4.604514999,41.51726144,-1.957814339,-47.17817604,-73.35195517,-37.05105308,-34.26702465,86.13692383,16.92989008
Boreal_CS_Grass_Medium,-4.684681756,-0.299332926,2.01074993,-37.90029094,13.23314904,41.51726144,-1.436475397,-47.17817604,-73.35195517,-37.74934883,-34.26702465,-2.369074373,16.93831431
Boreal_CS_Grass_NotAvailable,-4.49212942,-1.887979471,3.75577404,-32.19796496,6.47324422,41.51726144,-1.957814339,-47.17817604,-73.35195517,-38.47565065,-34.26702465,86.13692383,16.92989008
Boreal_CS_Legume_Coarse,-4.323502971,-2.366628151,8.360792118,8.483072696,9.706651606,69.17318536,-1.812341233,-47.17817604,-73.35195517,-55.42114948,15.63860286,30.33518302,31.57295908
Boreal_CS_Legume_Fine,-4.323502971,-2.222032541,7.113736112,10.58000662,7.650902569,69.17318536,-1.812341233,-47.17817604,-73.35195517,-37.05105308,15.63860286,22.39502573,30.09590065
